Data config,Model config,Section,Output,n_jobs,Load model,Model,Metric,Split type,Split size,Descriptors,n_bits,n_cv,Patience,Gridsearch,n_iter,balanced,ROC AUC,ROC AUC val,gparams
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,RF,,,,rf,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,RF,,,,rf,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,LOGREG,,,,lr,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,LOGREG,,,,lr,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,LOGREG,,,,lr,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,LOGREG,,,,lr,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,LOGREG,,,,lr,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,KNN,,,,knn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,KNN,,,,knn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,KNN,,,,knn,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,KNN,,,,knn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,50,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,KNN,,,,knn,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,50,,,,
