Data config,Model config,Section,Output,n_jobs,Load model,Model,Metric,Split type,Split size,Descriptors,n_bits,n_cv,Patience,Gridsearch,n_iter,balanced,ROC AUC,ROC AUC val,gparams
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,random,0.1,"['rdkit', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,random,0.1,['rdkit'],32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,random,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",1024,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],1024,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",1024,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",512,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],512,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",512,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",256,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],256,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",256,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",64,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],64,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",64,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['maccs'],32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['mordred'],32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'mordred']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['rdkit'],32,5,100,True,100,,,,
/data/data_configs/bace_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",1024,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],1024,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",1024,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",512,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],512,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",512,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",256,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],256,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",256,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",64,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],64,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",64,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['maccs'],32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['mordred'],32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'mordred']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['rdkit'],32,5,100,True,100,,,,
/data/data_configs/bace.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",1024,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],1024,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",1024,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",512,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],512,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",512,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",256,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],256,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",256,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",64,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],64,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",64,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['maccs'],32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['mordred'],32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'mordred']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['rdkit'],32,5,100,True,100,,,,
/data/data_configs/clintox_2.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",2048,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],2048,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",2048,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",2048,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",1024,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],1024,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",1024,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",1024,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",512,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],512,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",512,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",512,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",256,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],256,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",256,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",256,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",64,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],64,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",64,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan', 'mordred', 'maccs']",64,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['maccs'],32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['mordred', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['mordred'],32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan','mordred']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['morgan', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['morgan'],32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'morgan']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'mordred']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,"['rdkit', 'maccs']",32,5,100,True,100,,,,
/data/data_configs/clintox.ini,/data/model_configs/configs.ini,MLP_SKLEARN,,,,mlp_sklearn,roc_auc,scaffold,0.1,['rdkit'],32,5,100,True,100,,,,
